ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-06-24,1420.221008406465,396.9410522577687,2438.599976581768,1420.221008406465,1420.221008406465,-2.2424718539765705,-2.2424718539765705,-2.2424718539765705,40.26270931535913,40.26270931535913,40.26270931535913,-42.50518116933571,-42.50518116933571,-42.50518116933571,0.0,0.0,0.0,1417.9785365524883
2019-06-25,1420.1119340138537,451.885878624172,2441.866684594795,1420.1119340138537,1420.1119340138537,4.959615346372886,4.959615346372886,4.959615346372886,26.330921609480963,26.330921609480963,26.330921609480963,-21.371306263108078,-21.371306263108078,-21.371306263108078,0.0,0.0,0.0,1425.0715493602265
2019-06-26,1420.0028596212421,356.59440495962434,2520.831264247099,1420.0028596212421,1420.0028596212421,-6.039957185495289,-6.039957185495289,-6.039957185495289,-3.8769391316772435,-3.8769391316772435,-3.8769391316772435,-2.1630180538180444,-2.1630180538180444,-2.1630180538180444,0.0,0.0,0.0,1413.9629024357469
2019-06-27,1419.8937852286308,367.6103694669982,2482.06367544349,1419.8937852286308,1419.8937852286308,6.637786808807212,6.637786808807212,6.637786808807212,-8.224522559974872,-8.224522559974872,-8.224522559974872,14.862309368782084,14.862309368782084,14.862309368782084,0.0,0.0,0.0,1426.531572037438
2019-06-28,1419.7847108360195,355.57972175894423,2474.5204271715434,1419.7847108360195,1419.7847108360195,11.182864352229823,11.182864352229823,11.182864352229823,-18.303331205982303,-18.303331205982303,-18.303331205982303,29.486195558212128,29.486195558212128,29.486195558212128,0.0,0.0,0.0,1430.9675751882494
2019-06-29,1419.6756364434082,374.8775326172032,2496.355642995892,1419.6756364434082,1419.6756364434082,17.16107886304762,17.16107886304762,17.16107886304762,-24.37327919154585,-24.37327919154585,-24.37327919154585,41.534358054593476,41.534358054593476,41.534358054593476,0.0,0.0,0.0,1436.8367153064557
2019-06-30,1419.566562050797,411.6508495017225,2496.886508961169,1419.566562050797,1419.566562050797,39.0655461499016,39.0655461499016,39.0655461499016,-11.815558835578871,-11.815558835578871,-11.815558835578871,50.88110498548046,50.88110498548046,50.88110498548046,0.0,0.0,0.0,1458.6321082006987
2019-07-01,1419.4574876581858,465.07301715160065,2596.905238823636,1419.4574876581858,1419.4574876581858,97.71540104567687,97.71540104567687,97.71540104567687,40.262709315393685,40.262709315393685,40.262709315393685,57.45269173028319,57.45269173028319,57.45269173028319,0.0,0.0,0.0,1517.1728887038626
2019-07-02,1419.3484132655744,508.4973018362202,2546.228624501341,1419.3484132655744,1419.3484132655744,87.5604626465888,87.5604626465888,87.5604626465888,26.33092160953061,26.33092160953061,26.33092160953061,61.2295410370582,61.2295410370582,61.2295410370582,0.0,0.0,0.0,1506.9088759121632
2019-07-03,1419.2393388729631,409.2617800091623,2497.8894639755586,1419.2393388729631,1419.2393388729631,58.3703134396394,58.3703134396394,58.3703134396394,-3.876939131663773,-3.876939131663773,-3.876939131663773,62.24725257130317,62.24725257130317,62.24725257130317,0.0,0.0,0.0,1477.6096523126025
2019-07-04,1419.1302644803516,447.6436459253159,2500.6099913042835,1419.1302644803516,1419.1302644803516,52.37183426775367,52.37183426775367,52.37183426775367,-8.224522560000153,-8.224522560000153,-8.224522560000153,60.59635682775382,60.59635682775382,60.59635682775382,0.0,0.0,0.0,1471.5020987481053
2019-07-05,1419.0211900877403,421.4132664708781,2434.3794531094404,1419.0211900877403,1419.0211900877403,38.11746772798171,38.11746772798171,38.11746772798171,-18.303331205999807,-18.303331205999807,-18.303331205999807,56.42079893398152,56.42079893398152,56.42079893398152,0.0,0.0,0.0,1457.138657815722
2019-07-06,1418.912115695129,462.95754444495697,2521.1392208328843,1418.912115695129,1418.912115695129,25.54189015028394,25.54189015028394,25.54189015028394,-24.373279191557035,-24.373279191557035,-24.373279191557035,49.91516934184098,49.91516934184098,49.91516934184098,0.0,0.0,0.0,1444.454005845413
2019-07-07,1418.8030416347929,361.41293094484945,2471.1348562280355,1418.8030416347929,1418.8030416347929,29.505171104105994,29.505171104105994,29.505171104105994,-11.815558835630597,-11.815558835630597,-11.815558835630597,41.32072993973659,41.32072993973659,41.32072993973659,0.0,0.0,0.0,1448.3082127388989
2019-07-08,1418.6939675744566,419.98756733653454,2572.6093296266263,1418.6939675744566,1418.6939675744566,71.18302421269048,71.18302421269048,71.18302421269048,40.26270931533582,40.26270931533582,40.26270931533582,30.92031489735468,30.92031489735468,30.92031489735468,0.0,0.0,0.0,1489.876991787147
2019-07-09,1418.5848935141205,481.17493016225484,2616.8144020593404,1418.5848935141205,1418.5848935141205,45.36313638385966,45.36313638385966,45.36313638385966,26.330921609514217,26.330921609514217,26.330921609514217,19.032214774345437,19.032214774345437,19.032214774345437,0.0,0.0,0.0,1463.9480298979802
2019-07-10,1418.4758194537844,355.86938795942467,2376.6479422103553,1418.4758194537844,1418.4758194537844,2.1262401616393225,2.1262401616393225,2.1262401616393225,-3.876939131688875,-3.876939131688875,-3.876939131688875,6.0031792933281976,6.0031792933281976,6.0031792933281976,0.0,0.0,0.0,1420.6020596154237
2019-07-11,1418.3667453934481,396.56084474103153,2445.287044972149,1418.3667453934481,1418.3667453934481,-16.023824583539582,-16.023824583539582,-16.023824583539582,-8.224522560025433,-8.224522560025433,-8.224522560025433,-7.799302023514149,-7.799302023514149,-7.799302023514149,0.0,0.0,0.0,1402.3429208099085
2019-07-12,1418.257671333112,382.8763232049974,2470.575359347909,1418.257671333112,1418.257671333112,-40.29859329797953,-40.29859329797953,-40.29859329797953,-18.30333120595919,-18.30333120595919,-18.30333120595919,-21.995262092020344,-21.995262092020344,-21.995262092020344,0.0,0.0,0.0,1377.9590780351325
2019-07-13,1418.1485972727755,352.37426061846315,2394.2204707062106,1418.1485972727755,1418.1485972727755,-60.574145542226674,-60.574145542226674,-60.574145542226674,-24.37327919155066,-24.37327919155066,-24.37327919155066,-36.200866350676016,-36.200866350676016,-36.200866350676016,0.0,0.0,0.0,1357.5744517305488
2019-07-14,1418.0395232124395,308.98400436133676,2411.623475419275,1418.0395232124395,1418.0395232124395,-61.85272350056485,-61.85272350056485,-61.85272350056485,-11.815558835601495,-11.815558835601495,-11.815558835601495,-50.03716466496335,-50.03716466496335,-50.03716466496335,0.0,0.0,0.0,1356.1867997118745
2019-07-15,1417.9304491521032,402.50355938523603,2382.7903654464512,1417.9304491521032,1417.9304491521032,-22.8760638131947,-22.8760638131947,-22.8760638131947,40.262709315299475,40.262709315299475,40.262709315299475,-63.13877312849417,-63.13877312849417,-63.13877312849417,0.0,0.0,0.0,1395.0543853389086
2019-07-16,1417.821375091767,292.24067200920194,2406.9452788156113,1417.821375091767,1417.821375091767,-48.83135165200655,-48.83135165200655,-48.83135165200655,26.330921609497832,26.330921609497832,26.330921609497832,-75.16227326150437,-75.16227326150437,-75.16227326150437,0.0,0.0,0.0,1368.9900234397605
2019-07-17,1417.712301031431,246.59402010886615,2329.773287926857,1417.712301031431,1417.712301031431,-89.67106005613302,-89.67106005613302,-89.67106005613302,-3.87693913167541,-3.87693913167541,-3.87693913167541,-85.7941209244576,-85.7941209244576,-85.7941209244576,0.0,0.0,0.0,1328.041240975298
2019-07-18,1417.6032269710947,258.5605570986916,2249.37716150441,1417.6032269710947,1417.6032269710947,-102.98238997482177,-102.98238997482177,-102.98238997482177,-8.224522559985685,-8.224522559985685,-8.224522559985685,-94.7578674148361,-94.7578674148361,-94.7578674148361,0.0,0.0,0.0,1314.620836996273
2019-07-19,1417.4941529107587,259.22759835997743,2252.8675484386454,1417.4941529107587,1417.4941529107587,-120.12384169430281,-120.12384169430281,-120.12384169430281,-18.30333120600327,-18.30333120600327,-18.30333120600327,-101.82051048829955,-101.82051048829955,-101.82051048829955,0.0,0.0,0.0,1297.3703112164558
2019-07-20,1417.3850788504224,195.3821071270988,2292.6269109468226,1417.3850788504224,1417.3850788504224,-131.1710922998545,-131.1710922998545,-131.1710922998545,-24.373279191550104,-24.373279191550104,-24.373279191550104,-106.79781310830441,-106.79781310830441,-106.79781310830441,0.0,0.0,0.0,1286.2139865505678
2019-07-21,1417.2760047900863,291.35022839673263,2253.051747663239,1417.2760047900863,1417.2760047900863,-121.37401094190055,-121.37401094190055,-121.37401094190055,-11.81555883556696,-11.81555883556696,-11.81555883556696,-109.55845210633358,-109.55845210633358,-109.55845210633358,0.0,0.0,0.0,1295.9019938481858
2019-07-22,1417.1669307297502,329.73569543837436,2318.9447535902964,1417.1669307297502,1417.1669307297502,-69.764177731579,-69.764177731579,-69.764177731579,40.262709315312506,40.262709315312506,40.262709315312506,-110.0268870468915,-110.0268870468915,-110.0268870468915,0.0,0.0,0.0,1347.4027529981713
2019-07-23,1417.057856669414,256.69436180984906,2299.8529272060937,1417.057856669414,1417.057856669414,-81.85394913586767,-81.85394913586767,-81.85394913586767,26.330921609514125,26.330921609514125,26.330921609514125,-108.18487074538179,-108.18487074538179,-108.18487074538179,0.0,0.0,0.0,1335.2039075335463
2019-07-24,1416.9487826090779,235.9755339558489,2385.618346380461,1416.9487826090779,1416.9487826090779,-107.94849544290062,-107.94849544290062,-107.94849544290062,-3.8769391316555653,-3.8769391316555653,-3.8769391316555653,-104.07155631124508,-104.07155631124508,-104.07155631124508,0.0,0.0,0.0,1309.0002871661773
2019-07-25,1416.8397085487418,222.68165834916596,2370.4315147549805,1416.8397085487418,1416.8397085487418,-106.00671300203116,-106.00671300203116,-106.00671300203116,-8.224522560018238,-8.224522560018238,-8.224522560018238,-97.7821904420129,-97.7821904420129,-97.7821904420129,0.0,0.0,0.0,1310.8329955467107
2019-07-26,1416.7306344884055,320.72737863208295,2330.183619474217,1416.7306344884055,1416.7306344884055,-107.76874929866966,-107.76874929866966,-107.76874929866966,-18.303331205994205,-18.303331205994205,-18.303331205994205,-89.46541809267543,-89.46541809267543,-89.46541809267543,0.0,0.0,0.0,1308.9618851897358
2019-07-27,1416.621560428069,269.3037994439385,2331.764322785967,1416.621560428069,1416.621560428069,-103.69253787324814,-103.69253787324814,-103.69253787324814,-24.37327919154955,-24.37327919154955,-24.37327919154955,-79.31925868169857,-79.31925868169857,-79.31925868169857,0.0,0.0,0.0,1312.929022554821
2019-07-28,1416.512486367733,340.49115299856663,2356.599063114613,1416.512486367733,1416.512486367733,-79.40140660377041,-79.40140660377041,-79.40140660377041,-11.815558835537853,-11.815558835537853,-11.815558835537853,-67.58584776823255,-67.58584776823255,-67.58584776823255,0.0,0.0,0.0,1337.1110797639624
2019-07-29,1416.4034123073968,370.9978870763431,2493.061332962514,1416.4034123073968,1416.4034123073968,-14.282360451116773,-14.282360451116773,-14.282360451116773,40.26270931529768,40.26270931529768,40.26270931529768,-54.54506976641445,-54.54506976641445,-54.54506976641445,0.0,0.0,0.0,1402.12105185628
2019-07-30,1416.2943382470605,434.34740381237634,2379.9657346971553,1416.2943382470605,1416.2943382470605,-14.176314311547598,-14.176314311547598,-14.176314311547598,26.33092160953108,26.33092160953108,26.33092160953108,-40.50723592107868,-40.50723592107868,-40.50723592107868,0.0,0.0,0.0,1402.1180239355128
2019-07-31,1416.1852641867245,296.3623836730958,2421.0976476647743,1416.1852641867245,1416.1852641867245,-29.681925835013672,-29.681925835013672,-29.681925835013672,-3.87693913168067,-3.87693913168067,-3.87693913168067,-25.804986703333004,-25.804986703333004,-25.804986703333004,0.0,0.0,0.0,1386.5033383517107
2019-08-01,1416.0761901263884,371.9180987658012,2458.196022002176,1416.0761901263884,1416.0761901263884,-19.009140879923027,-19.009140879923027,-19.009140879923027,-8.224522559971216,-8.224522559971216,-8.224522559971216,-10.78461831995181,-10.78461831995181,-10.78461831995181,0.0,0.0,0.0,1397.0670492464653
2019-08-02,1415.967116066052,381.92929415026816,2418.395496819862,1415.967116066052,1415.967116066052,-14.100379827469835,-14.100379827469835,-14.100379827469835,-18.30333120601171,-18.30333120601171,-18.30333120601171,4.202951378541875,4.202951378541875,4.202951378541875,0.0,0.0,0.0,1401.8667362385822
2019-08-03,1415.858042005716,388.2268218476834,2457.3593927223637,1415.858042005716,1415.858042005716,-5.561927091210304,-5.561927091210304,-5.561927091210304,-24.373279191554897,-24.373279191554897,-24.373279191554897,18.811352100344592,18.811352100344592,18.811352100344592,0.0,0.0,0.0,1410.2961149145058
2019-08-04,1415.7489679453797,392.5518418390913,2432.286262572054,1415.7489679453797,1415.7489679453797,20.892276566530697,20.892276566530697,20.892276566530697,-11.815558835595015,-11.815558835595015,-11.815558835595015,32.70783540212571,32.70783540212571,32.70783540212571,0.0,0.0,0.0,1436.6412445119104
2019-08-05,1415.6398938850436,433.4721368057498,2537.0432416088147,1415.6398938850436,1415.6398938850436,85.84473464915065,85.84473464915065,85.84473464915065,40.26270931533223,40.26270931533223,40.26270931533223,45.582025333818414,45.582025333818414,45.582025333818414,0.0,0.0,0.0,1501.4846285341944
2019-08-06,1415.5308198247076,475.0520412003288,2545.891453752871,1415.5308198247076,1415.5308198247076,83.48504543024593,83.48504543024593,83.48504543024593,26.330921609481354,26.330921609481354,26.330921609481354,57.15412382076458,57.15412382076458,57.15412382076458,0.0,0.0,0.0,1499.0158652549535
2019-08-07,1415.4217457643713,412.2845291913425,2518.046730843179,1415.4217457643713,1415.4217457643713,63.30542281845321,63.30542281845321,63.30542281845321,-3.876939131705769,-3.876939131705769,-3.876939131705769,67.18236195015898,67.18236195015898,67.18236195015898,0.0,0.0,0.0,1478.7271685828246
2019-08-08,1415.3126717040352,453.4394504842461,2448.492773697853,1415.3126717040352,1415.3126717040352,67.24498392402076,67.24498392402076,67.24498392402076,-8.22452256000377,-8.22452256000377,-8.22452256000377,75.46950648402454,75.46950648402454,75.46950648402454,0.0,0.0,0.0,1482.557655628056
2019-08-09,1415.2035976436987,456.94342601908704,2523.4113752409976,1415.2035976436987,1415.2035976436987,63.56492280111278,63.56492280111278,63.56492280111278,-18.303331205971094,-18.303331205971094,-18.303331205971094,81.86825400708388,81.86825400708388,81.86825400708388,0.0,0.0,0.0,1478.7685204448114
2019-08-10,1415.0945235833626,481.2403425137882,2520.5670023253106,1415.0945235833626,1415.0945235833626,61.91209337164984,61.91209337164984,61.91209337164984,-24.37327919154261,-24.37327919154261,-24.37327919154261,86.28537256319245,86.28537256319245,86.28537256319245,0.0,0.0,0.0,1477.0066169550125
2019-08-11,1414.9854495230265,490.75441113379406,2533.522544166572,1414.9854495230265,1414.9854495230265,76.86892292109532,76.86892292109532,76.86892292109532,-11.81555883564674,-11.81555883564674,-11.81555883564674,88.68448175674206,88.68448175674206,88.68448175674206,0.0,0.0,0.0,1491.854372444122
2019-08-12,1414.8763754626902,529.5300378142663,2631.49621608007,1414.8763754626902,1414.8763754626902,129.35010562485235,129.35010562485235,129.35010562485235,40.26270931532375,40.26270931532375,40.26270931532375,89.08739630952861,89.08739630952861,89.08739630952861,0.0,0.0,0.0,1544.2264810875427
2019-08-13,1414.7673014023542,517.1344512307531,2554.289890611202,1414.7673014023542,1414.7673014023542,113.9049157178095,113.9049157178095,113.9049157178095,26.330921609464966,26.330921609464966,26.330921609464966,87.57399410834454,87.57399410834454,87.57399410834454,0.0,0.0,0.0,1528.6722171201636
2019-08-14,1414.6582273420179,479.84901272285487,2456.6861811764998,1414.6582273420179,1414.6582273420179,80.4036678090699,80.4036678090699,80.4036678090699,-3.876939131647358,-3.876939131647358,-3.876939131647358,84.28060694071726,84.28060694071726,84.28060694071726,0.0,0.0,0.0,1495.0618951510878
2019-08-15,1414.5491532816818,468.2537917604765,2486.053013699189,1414.5491532816818,1414.5491532816818,71.17244688357518,71.17244688357518,71.17244688357518,-8.2245225599929,-8.2245225599929,-8.2245225599929,79.39696944356808,79.39696944356808,79.39696944356808,0.0,0.0,0.0,1485.721600165257
2019-08-16,1414.4400792213457,514.4345871147467,2479.0556998736233,1414.4400792213457,1414.4400792213457,54.85846712311851,54.85846712311851,54.85846712311851,-18.303331205962028,-18.303331205962028,-18.303331205962028,73.16179832908054,73.16179832908054,73.16179832908054,0.0,0.0,0.0,1469.2985463444643
2019-08-17,1414.3310051610094,356.0864643946602,2433.5670674323774,1414.3310051610094,1414.3310051610094,41.483829573090986,41.483829573090986,41.483829573090986,-24.373279191553785,-24.373279191553785,-24.373279191553785,65.85710876464476,65.85710876464476,65.85710876464476,0.0,0.0,0.0,1455.8148347341005
2019-08-18,1414.2219311006734,396.347931709607,2457.0935561498036,1414.2219311006734,1414.2219311006734,45.985848139212365,45.985848139212365,45.985848139212365,-11.815558835612205,-11.815558835612205,-11.815558835612205,57.801406974824566,57.801406974824566,57.801406974824566,0.0,0.0,0.0,1460.2077792398857
2019-08-19,1414.1128570403373,435.75539692713994,2518.4564522847036,1414.1128570403373,1414.1128570403373,89.60463618503783,89.60463618503783,89.60463618503783,40.262709315308925,40.262709315308925,40.262709315308925,49.34192686972891,49.34192686972891,49.34192686972891,0.0,0.0,0.0,1503.7174932253752
2019-08-20,1414.003782980001,420.37448226425755,2556.3615615710137,1414.003782980001,1414.003782980001,67.1770246571434,67.1770246571434,67.1770246571434,26.33092160948127,26.33092160948127,26.33092160948127,40.84610304766215,40.84610304766215,40.84610304766215,0.0,0.0,0.0,1481.1808076371444
2019-08-21,1413.894708919665,447.0870055998793,2439.802187169297,1413.894708919665,1413.894708919665,28.81555309592177,28.81555309592177,28.81555309592177,-3.8769391317110244,-3.8769391317110244,-3.8769391317110244,32.692492227632805,32.692492227632805,32.692492227632805,0.0,0.0,0.0,1442.7102620155867
2019-08-22,1413.7856348593286,424.70103897582356,2489.27909420647,1413.7856348593286,1413.7856348593286,17.036846974055084,17.036846974055084,17.036846974055084,-8.224522559982029,-8.224522559982029,-8.224522559982029,25.261369534037115,25.261369534037115,25.261369534037115,0.0,0.0,0.0,1430.8224818333838
2019-08-23,1413.6765607989926,349.8342155015358,2384.689559930331,1413.6765607989926,1413.6765607989926,0.6219034915931515,0.6219034915931515,0.6219034915931515,-18.303331206006106,-18.303331206006106,-18.303331206006106,18.925234697599258,18.925234697599258,18.925234697599258,0.0,0.0,0.0,1414.2984642905858
2019-08-24,1413.567486738656,325.4090454315923,2444.226176762521,1413.567486738656,1413.567486738656,-10.333813257899084,-10.333813257899084,-10.333813257899084,-24.373279191553234,-24.373279191553234,-24.373279191553234,14.039465933654148,14.039465933654148,14.039465933654148,0.0,0.0,0.0,1403.233673480757
2019-08-25,1413.45841267832,371.015276772396,2416.3868670951165,1413.45841267832,1413.45841267832,-0.8822029104521991,-0.8822029104521991,-0.8822029104521991,-11.815558835674802,-11.815558835674802,-11.815558835674802,10.933355925222603,10.933355925222603,10.933355925222603,0.0,0.0,0.0,1412.5762097678678
2019-08-26,1413.349338617984,413.7927826771479,2478.712244864427,1413.349338617984,1413.349338617984,50.16446437862704,50.16446437862704,50.16446437862704,40.26270931532195,40.26270931532195,40.26270931532195,9.901755063305085,9.901755063305085,9.901755063305085,0.0,0.0,0.0,1463.513802996611
2019-08-27,1413.2402645576476,447.5763419404785,2473.734577249107,1413.2402645576476,1413.2402645576476,37.52845371486625,37.52845371486625,37.52845371486625,26.330921609431535,26.330921609431535,26.330921609431535,11.197532105434721,11.197532105434721,11.197532105434721,0.0,0.0,0.0,1450.7687182725138
2019-08-28,1413.1311904973115,415.2304213325928,2496.307124630671,1413.1311904973115,1413.1311904973115,11.148102956944689,11.148102956944689,11.148102956944689,-3.876939131652614,-3.876939131652614,-3.876939131652614,15.025042088597301,15.025042088597301,15.025042088597301,0.0,0.0,0.0,1424.2792934542563
2019-08-29,1413.0221164369752,409.23896090094985,2411.365449906858,1413.0221164369752,1413.0221164369752,13.310243632122743,13.310243632122743,13.310243632122743,-8.224522559971158,-8.224522559971158,-8.224522559971158,21.5347661920939,21.5347661920939,21.5347661920939,0.0,0.0,0.0,1426.332360069098
2019-08-30,1412.9130423766392,443.371318436,2402.0726408037704,1412.9130423766392,1412.9130423766392,12.515927721249772,12.515927721249772,12.515927721249772,-18.303331205965492,-18.303331205965492,-18.303331205965492,30.819258927215262,30.819258927215262,30.819258927215262,0.0,0.0,0.0,1425.4289700978889
2019-08-31,1412.803968316303,444.637752887119,2505.261282765756,1412.803968316303,1412.803968316303,18.537226093545975,18.537226093545975,18.537226093545975,-24.373279191558588,-24.373279191558588,-24.373279191558588,42.91050528510456,42.91050528510456,42.91050528510456,0.0,0.0,0.0,1431.341194409849
2019-09-01,1412.6948942559668,446.88950161775193,2469.4537239071246,1412.6948942559668,1412.6948942559668,45.96319629986725,45.96319629986725,45.96319629986725,-11.81555883564026,-11.81555883564026,-11.81555883564026,57.77875513550751,57.77875513550751,57.77875513550751,0.0,0.0,0.0,1458.658090555834
2019-09-02,1412.5858201956307,525.0775424300161,2520.5575445611526,1412.5858201956307,1412.5858201956307,115.59557445555248,115.59557445555248,115.59557445555248,40.26270931533498,40.26270931533498,40.26270931533498,75.33286514021749,75.33286514021749,75.33286514021749,0.0,0.0,0.0,1528.1813946511832
2019-09-03,1412.4767461352947,521.8178766512084,2570.4512864940575,1412.4767461352947,1412.4767461352947,121.75306227796224,121.75306227796224,121.75306227796224,26.33092160944849,26.33092160944849,26.33092160944849,95.42214066851373,95.42214066851373,95.42214066851373,0.0,0.0,0.0,1534.229808413257
2019-09-04,1412.3676720749584,426.7645303525982,2583.149716689783,1412.3676720749584,1412.3676720749584,113.96269351130759,113.96269351130759,113.96269351130759,-3.8769391316713366,-3.8769391316713366,-3.8769391316713366,117.83963264297893,117.83963264297893,117.83963264297893,0.0,0.0,0.0,1526.330365586266
2019-09-05,1412.2585980146223,483.3989871210505,2561.911511612991,1412.2585980146223,1412.2585980146223,134.10228529565657,134.10228529565657,134.10228529565657,-8.224522560003711,-8.224522560003711,-8.224522560003711,142.32680785566026,142.32680785566026,142.32680785566026,0.0,0.0,0.0,1546.360883310279
2019-09-06,1412.1495239542858,519.1329566721453,2643.574840646546,1412.1495239542858,1412.1495239542858,150.27614579269678,150.27614579269678,150.27614579269678,-18.303331205982996,-18.303331205982996,-18.303331205982996,168.57947699867978,168.57947699867978,168.57947699867978,0.0,0.0,0.0,1562.4256697469825
2019-09-07,1412.0404498939497,572.2993247230424,2665.2036818642714,1412.0404498939497,1412.0404498939497,171.88155413486595,171.88155413486595,171.88155413486595,-24.373279191540465,-24.373279191540465,-24.373279191540465,196.2548333264064,196.2548333264064,196.2548333264064,0.0,0.0,0.0,1583.9220040288155
2019-09-08,1411.9313758336134,548.8932366339654,2677.2954201937678,1411.9313758336134,1411.9313758336134,213.16386845190084,213.16386845190084,213.16386845190084,-11.81555883561116,-11.81555883561116,-11.81555883561116,224.97942728751198,224.97942728751198,224.97942728751198,0.0,0.0,0.0,1625.0952442855141
2019-09-09,1411.8223017732773,623.9604918488071,2760.4223508988175,1411.8223017732773,1411.8223017732773,294.62058864933283,294.62058864933283,294.62058864933283,40.26270931534802,40.26270931534802,40.26270931534802,254.3578793339848,254.3578793339848,254.3578793339848,0.0,0.0,0.0,1706.4428904226102
2019-09-10,1411.7132277129413,771.6517145387153,2765.2301398640266,1411.7132277129413,1411.7132277129413,310.3130366191346,310.3130366191346,310.3130366191346,26.33092160946478,26.33092160946478,26.33092160946478,283.9821150096699,283.9821150096699,283.9821150096699,0.0,0.0,0.0,1722.026264332076
2019-09-11,1411.604153652605,677.5424223269649,2690.785039720544,1411.604153652605,1411.604153652605,309.56395464626513,309.56395464626513,309.56395464626513,-3.876939131657872,-3.876939131657872,-3.876939131657872,313.44089377792295,313.44089377792295,313.44089377792295,0.0,0.0,0.0,1721.16810829887
2019-09-12,1411.495079592269,724.7180711726625,2734.9833782018377,1411.495079592269,1411.495079592269,334.10487362869355,334.10487362869355,334.10487362869355,-8.224522559992842,-8.224522559992842,-8.224522559992842,342.3293961886864,342.3293961886864,342.3293961886864,0.0,0.0,0.0,1745.5999532209626
2019-09-13,1411.3860055319326,739.9647859016402,2826.155243440188,1411.3860055319326,1411.3860055319326,351.9553018393652,351.9553018393652,351.9553018393652,-18.303331206000504,-18.303331206000504,-18.303331206000504,370.2586330453657,370.2586330453657,370.2586330453657,0.0,0.0,0.0,1763.3413073712977
2019-09-14,1411.2769314715965,783.0633573916822,2840.872250369545,1411.2769314715965,1411.2769314715965,372.49116604739896,372.49116604739896,372.49116604739896,-24.373279191539915,-24.373279191539915,-24.373279191539915,396.8644452389388,396.8644452389388,396.8644452389388,0.0,0.0,0.0,1783.7680975189955
2019-09-15,1411.1678574112605,760.4107637496494,2830.295514960306,1411.1678574112605,1411.1678574112605,410.0003148641502,410.0003148641502,410.0003148641502,-11.815558835662888,-11.815558835662888,-11.815558835662888,421.8158736998131,421.8158736998131,421.8158736998131,0.0,0.0,0.0,1821.1681722754106
2019-09-16,1411.0587833509242,924.1109549971767,2937.4450093643795,1411.0587833509242,1411.0587833509242,485.08540451356214,485.08540451356214,485.08540451356214,40.2627093153332,40.2627093153332,40.2627093153332,444.82269519822887,444.82269519822887,444.82269519822887,0.0,0.0,0.0,1896.1441878644864
2019-09-17,1410.949709290588,891.6824328193121,2968.169460993487,1410.949709290588,1410.949709290588,491.9728626725193,491.9728626725193,491.9728626725193,26.330921609448396,26.330921609448396,26.330921609448396,465.6419410630709,465.6419410630709,465.6419410630709,0.0,0.0,0.0,1902.9225719631074
2019-09-18,1410.840635230252,839.3210450921272,2922.3207660813737,1410.840635230252,1410.840635230252,480.20630258946744,480.20630258946744,480.20630258946744,-3.876939131682971,-3.876939131682971,-3.876939131682971,484.0832417211504,484.0832417211504,484.0832417211504,0.0,0.0,0.0,1891.0469378197195
2019-09-19,1410.7315611699157,851.0254300243015,2897.73749378643,1410.7315611699157,1410.7315611699157,491.78834705670334,491.78834705670334,491.78834705670334,-8.224522560018121,-8.224522560018121,-8.224522560018121,500.0128696167215,500.0128696167215,500.0128696167215,0.0,0.0,0.0,1902.519908226619
2019-09-20,1410.6224871095797,907.6740355752021,3022.1778227891496,1410.6224871095797,1410.6224871095797,495.0530545791705,495.0530545791705,495.0530545791705,-18.303331206018004,-18.303331206018004,-18.303331206018004,513.3563857851885,513.3563857851885,513.3563857851885,0.0,0.0,0.0,1905.6755416887502
2019-09-21,1410.5134130492431,882.6399290283738,2943.1400050630828,1410.5134130492431,1410.5134130492431,499.7265510936027,499.7265510936027,499.7265510936027,-24.373279191533534,-24.373279191533534,-24.373279191533534,524.0998302851362,524.0998302851362,524.0998302851362,0.0,0.0,0.0,1910.2399641428458
2019-09-22,1410.404338988907,879.0416465541653,2870.7770767650986,1410.404338988907,1410.404338988907,520.4738741064972,520.4738741064972,520.4738741064972,-11.815558835633784,-11.815558835633784,-11.815558835633784,532.289432942131,532.289432942131,532.289432942131,0.0,0.0,0.0,1930.8782130954041
2019-09-23,1410.2952649285708,919.9235153747405,2981.6315944239836,1410.2952649285708,1410.2952649285708,578.2925668273355,578.2925668273355,578.2925668273355,40.26270931534623,40.26270931534623,40.26270931534623,538.0298575119892,538.0298575119892,538.0298575119892,0.0,0.0,0.0,1988.5878317559063
2019-09-24,1410.1861908682347,904.6120171385658,3017.877868949908,1410.1861908682347,1410.1861908682347,567.8119501089299,567.8119501089299,567.8119501089299,26.33092160949804,26.33092160949804,26.33092160949804,541.4810284994319,541.4810284994319,541.4810284994319,0.0,0.0,0.0,1977.9981409771644
2019-09-25,1410.0771168078986,867.8215469510986,2970.4919231141503,1410.0771168078986,1410.0771168078986,538.976685434376,538.976685434376,538.976685434376,-3.8769391317080726,-3.8769391317080726,-3.8769391317080726,542.8536245660841,542.8536245660841,542.8536245660841,0.0,0.0,0.0,1949.0538022422747
